ｻｰﾋﾞｽ種類,区名,介護保険事業所番号,申請者-法人名,事業所-名称,事業所-郵便番号,事業所-所在地,事業所-直通電話番号,事業所-FAX番号,状態区分,介護,予防,経度,緯度
定期巡回・随時対応型訪問介護看護,安佐南区,3490101429,株式会社ソワン,ホームケアソワン,731-0113,広島市安佐南区西原４－３６－１３－１０８,082-578-2234,082-578-2280,現存,○,,132.275896,34.26038273
定期巡回・随時対応型訪問介護看護,安佐南区,3490201609,広島医療生活協同組合,定期巡回ふれあい協同,731-0113,広島市安佐南区西原九丁目８番２２号,082-555-1768,,現存,○,,132.2818936,34.26491555
定期巡回・随時対応型訪問介護看護,安佐南区,3490201518,医療法人好縁会,ふれあいケア２４西原,731-0113,広島市安佐南区西原八丁目１６番１６号１－１０１,082-555-5808,,現存,○,,132.2826905,34.26371256
定期巡回・随時対応型訪問介護看護,安佐南区,3490200833,株式会社不二ビルサービス,ふじケア２４川内,731-0102,広島市安佐南区川内一丁目１５番１号,082-831-2166,082-877-3363,現存,○,,132.2905451,34.27311674
定期巡回・随時対応型訪問介護看護,安佐南区,3490200890,特定非営利活動法人地域の絆,定期巡回・随時対応型訪問介護看護事業所川内,731-0102,広島市安佐南区川内五丁目１番４９号,082-846-6673,082-876-3120,現存,○,,132.2919605,34.28026839
定期巡回・随時対応型訪問介護看護,安佐南区,3490200718,日本基準寝具株式会社,エコール２４安佐南,731-0124,広島市安佐南区大町東一丁目１８番４4号,082-830-5010,082-830-5157,現存,○,,132.2755496,34.27112227
定期巡回・随時対応型訪問介護看護,安佐南区,3490201294,富士メディカル株式会社,メリィケア,731-3167,広島市安佐南区大塚西三丁目１番２０号,082-849-2326,082-849-2321,現存,○,,132.2330988,34.26463408
定期巡回・随時対応型訪問介護看護,安佐南区,3490201567,医療法人あすか,ヘルパーステーションあすか大町２４,731-0121,広島市安佐南区中須一丁目２６番１２号,082-879-1226,082-879-1168,現存,○,,132.2818028,34.27407473
定期巡回・随時対応型訪問介護看護,安佐北区,3490100710,日本基準寝具株式会社,エコール２４安佐北,739-1742,広島市安佐北区亀崎一丁目２番３３号,082-841-4550,082-841-4541,現存,○,,132.3125219,34.28537942
定期巡回・随時対応型訪問介護看護,安佐北区,3490101361,株式会社幸房,くらしさ介護ステーションたかとり,731-0211,広島市安佐北区三入六丁目１８番６号,082-516-4571,082-516-4572,現存,○,,132.3147402,34.32454283
定期巡回・随時対応型訪問介護看護,安佐北区,3490100769,医療法人社団あと会,ふかわ・くにくさ定期巡回・随時対応型訪問介護看護事業所,739-1752,広島市安佐北区上深川町１８６番地１,082-840-1840,082-840-3666,現存,○,,132.3309646,34.28239395
定期巡回・随時対応型訪問介護看護,安芸区,3490100892,株式会社ニックス,ニックス安芸ヘルパー・ナース２４,736-0082,広島市安芸区船越南二丁目６番６号,082-821-1333,082-821-2206,現存,○,,132.3117487,34.22248721
定期巡回・随時対応型訪問介護看護,安芸区,3490101460,シューペルブリアン株式会社,定期巡回・随時対応型訪問介護看護スープ矢野,736-0085,広島市安芸区矢野西四丁目３０番１８号,082-516-5567,082-516-6066,現存,○,,132.3125829,34.20580393
定期巡回・随時対応型訪問介護看護,佐伯区,3490201765,ＭＡＮＹ　ＰＥＯＰＬＥ株式会社,定期巡回メニーピープル広島西,731-5101,広島市佐伯区五月が丘一丁目３３番３－４０１号,082-961-4065,082-961-4068,現存,○,,132.2420732,34.25082002
定期巡回・随時対応型訪問介護看護,佐伯区,3490201682,シューペルブリアン株式会社,定期巡回・随時対応型訪問介護看護スープ五日市,731-5128,広島市佐伯区五日市中央五丁目１３番１６号,082-275-6431,082-275-4795,現存,○,,132.2111725,34.22257178
定期巡回・随時対応型訪問介護看護,佐伯区,3490201021,株式会社ニックス,ニックス佐伯ヘルパー・ナース２４,731-5144,広島市佐伯区三筋一丁目９番３号,082-942-1112,082-943-5070,現存,○,,132.2048556,34.21548458
定期巡回・随時対応型訪問介護看護,佐伯区,3490201724,広島中央保健生活協同組合,定期巡回・随時対応型訪問介護看護生協いつかいち２４,731-5141,広島市佐伯区千同一丁目２１番１６号,082-943-6511,082-943-6510,現存,○,,132.2107061,34.22369625
定期巡回・随時対応型訪問介護看護,佐伯区,3490201898,ほほえみ株式会社,ほほえみ広島西〔定期巡回・随時対応］,731-5115,広島市佐伯区八幡東四丁目２６番５号,082-927-6600,082-248-1500,現存,○,,132.2155382,34.23407061
夜間対応型訪問介護,東区,3490100033,株式会社ニックス,夜間対応型訪問介護ニックスヘルパー救急隊,732-0046,広島市東区尾長東二丁目７番２８号,082-568-7300,082-261-8001,現存,○,,132.2917632,34.23530092
夜間対応型訪問介護,西区,3490201260,広島中央保健生活協同組合,生協かんおん夜間対応ヘルパーステーション,733-0031,広島市西区観音町１６番１９号,082-563-8391,982-532-1257,現存,○,,132.2613547,34.23403548
夜間対応型訪問介護,西区,3490201245,広島中央保健生活協同組合,生協くさつ夜間対応ヘルパーステーション,733-0861,広島市西区草津東一丁目１１番１９号,082-507-1222,082-273-6689,現存,○,,132.2422836,34.22437391
夜間対応型訪問介護,安佐北区,3490100751,医療法人社団あと会,ふかわ・くにくさ夜間対応型訪問介護事業所,739-1752,広島市安佐北区上深川町１８６番地１,082-840-1840,082-840-3666,現存,○,,132.3309646,34.28239395
夜間対応型訪問介護,佐伯区,3490201096,株式会社ニックス,ニックス佐伯ヘルパー救急隊,731-5144,広島市佐伯区三筋一丁目９番３号,082-942-1112,082-943-5070,現存,○,,132.2048556,34.21548458
地域密着型通所介護,中区,3490201310,丸子硝子株式会社,リハビリデイサービスｎａｇｏｍｉ中区吉島店,730-0825,広島市中区光南一丁目１５番７号,082-546-0753,082-546-1753,現存,○,,132.2649493,34.22025831
地域密着型通所介護,中区,3470209994,あなぶきメディカルケア株式会社,アルファデイサービスセンター吉島通り,730-0825,広島市中区光南一丁目２番２３号,082-236-6186,082-545-2226,現存,○,,132.2654891,34.22087428
地域密着型通所介護,中区,3490201484,株式会社あいりす,療養通所介護あいりす,730-0825,広島市中区光南二丁目１１番４号,082-546-9037,082-249-3242,現存,○,,132.2643826,34.22051686
地域密着型通所介護,中区,3470210364,医療法人社団絆,デイサービス縁～ゆかり～,730-0825,広島市中区光南二丁目１番４号,082-543-5121,082-543-5123,現存,○,,132.2647407,34.22096135
地域密着型通所介護,中区,3470205711,有限会社クロストーン,光南デイサービスセンターすみれ,730-0825,広島市中区光南二丁目３番４６号,082-247-9808,082-247-9808,現存,○,,132.2642013,34.22103046
地域密着型通所介護,中区,3490201278,株式会社百合花,百合花デイサービス,730-0803,広島市中区広瀬北町８番１８号,082-208-1007,082-208-1017,現存,○,,132.2651549,34.24053009
地域密着型通所介護,中区,3490201013,株式会社オフィス心絆,こころねデイサービスセンター,730-0836,広島市中区江波栄町１１番２７号アテリエ１階,082-533-7987,082-533-7989,現存,○,,132.2546872,34.21525325
地域密着型通所介護,中区,3490201823,株式会社lai,デイサービス莱,730-0835,広島市中区江波南一丁目７番１６号,082-208-2107,,現存,○,,132.2602527,34.22013514
地域密着型通所介護,中区,3470207436,株式会社VIEW,デイサービスセンター赤とんぼ,730-0842,広島市中区舟入中町２番３８号パレ舟入１F,082-234-1470,082- 298-2528,現存,○,,132.2641269,34.23168687
地域密着型通所介護,中区,3490201385,グリーンライフ株式会社,グリーンライフ広島デイサービスセンター,730-0841,広島市中区舟入町３番９号,082-836-6781,082-836-6782,現存,○,,132.263857,34.23294455
地域密着型通所介護,中区,3490201906,株式会社ひまわりくらぶ,デイサービス向日葵,730-0847,広島市中区舟入南二丁目１番５号,082-532-1305,082-532-1306,現存,○,,132.262054,34.22485197
地域密着型通所介護,中区,3490201443,株式会社フルケア,レコードブック広島住吉町,730-0813,広島市中区住吉町８番１６号MTビル１階１号室,082-236-9690,082-236-9691,現存,○,,132.2655968,34.23014953
地域密着型通所介護,中区,3470205125,有限会社ケービジネス,デイサービスセンターまごころ,730-0046,広島市中区昭和町４番２７号ＨＫビル１Ｆ,082-242-0262,082-242-0262,現存,○,,132.2750238,34.23019498
地域密着型通所介護,中区,3470210034,リハコンテンツ株式会社,リハプライド広島千田,730-0052,広島市中区千田町一丁目５番１７号,082-543-4130,082-543-4131,現存,○,,132.2711374,34.22521763
地域密着型通所介護,中区,3470207154,医療法人社団わだ内科医院,わだ内科医院デイサービス,730-0051,広島市中区大手町五丁目７番１１号,082-240-8025,082-240-8025,現存,○,,132.2711397,34.22570274
地域密着型通所介護,中区,3490201633,大五産業株式会社,デイサービス未来おおうち大手町,730-0051,広島市中区大手町三丁目６番１２号おおうちビル３F,082-298-5258,082-298-0231,現存,○,,132.2715056,34.231592
地域密着型通所介護,中区,3470209259,株式会社エポカケアサービス,ご近所デイ千田町,730-0054,広島市中区南千田東町４番３２号１階,082-236-3010,082-236-6080,現存,○,,132.2727924,34.22270584
地域密着型通所介護,中区,3470207618,医療法人社団絆,デイサービスみなみたけやの湯,730-0049,広島市中区南竹屋町５番８号,082-504-9802,082-543-6025,現存,○,,132.2739212,34.22538019
地域密着型通所介護,中区,3490200940,株式会社ＬｅＣｉｅｌ,デイサービスセンターＬｉｂｅｒｔｅ,730-0049,広島市中区南竹屋町９番２３号,082-298-9889,082-298-9188,現存,○,,132.2741868,34.22503727
地域密着型通所介護,中区,3470203054,医療法人西村内科医院,富士見デイサービスセンター,730-0043,広島市中区富士見町２番２１号４階,082-244-6422,082-244-6422,現存,○,,132.2746046,34.2314628
地域密着型通所介護,東区,3470108154,株式会社ＬＩＬＥ　ＴＨＥ　ＳＴＹＬＥ,早稲田イーライフ温品,732-0033,広島市東区温品二丁目８番２４－９号,082-289-0066,082-280-5525,現存,○,,132.3020047,34.24150593
地域密着型通所介護,東区,3470107289,株式会社ハートアンサンブル,デイサービス梅の花,732-0068,広島市東区牛田新町３丁目５番２１号,082-836-4321,082-836-4320,現存,○,,132.2819018,34.2537498
地域密着型通所介護,東区,3470108444,株式会社ビッグサン,リハプライド広島不動院前,732-0068,広島市東区牛田新町四丁目４番２９号,082-516-7522,082-516-7568,現存,○,,132.282438,34.25472395
地域密着型通所介護,東区,3470108196,株式会社リアン,デイホームきらめき,732-0008,広島市東区戸坂くるめ木二丁目７番２８号,082-516-4621,082-516-4622,現存,○,,132.2851839,34.25540441
地域密着型通所介護,東区,3470103429,医療法人石田医院,デイサービスセンター青葉,732-0016,広島市東区戸坂出江二丁目１０番３１号,082-229-2562,082-229-2562,現存,○,,132.291811,34.26006494
地域密着型通所介護,東区,3470107537,株式会社アールプラス,活リハトパーズ戸坂,732-0014,広島市東区戸坂大上四丁目２１番７号,082-220-5211,082-220-5188,現存,○,,132.2946871,34.25263602
地域密着型通所介護,東区,3470108634,株式会社HCT,club sora 夕凪,732-0052,広島市東区光町二丁目１４番３３号花幸ビル１F,082-258-5707,082-258-5707,現存,○,,132.2901234,34.23580434
地域密着型通所介護,東区,3470108493,株式会社曙光,デイサービスこうこう,732-0048,広島市東区山根町３０番１３号,082-258-5541,082-258-1005,現存,○,,132.2852742,34.24095889
